日期,赛事,比赛,市场框架,模拟盘口/价格,模拟方向,赛果,模拟盈亏单位,模型更新
2026-09-05,西协甲,圣特安德雷 vs 亚古拉斯,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,圣特安德雷2-0亚古拉斯,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,冰岛超,凯夫拉维克 vs 瓦路尔,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,凯夫拉维克1-2瓦路尔,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,德甲,沙尔克04 vs 拜仁慕尼黑,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,沙尔克040-0拜仁慕尼黑,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,智利乙,马加拉内斯 vs 圣菲利浦联,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,英超,赫尔城 vs 阿斯顿维拉,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赫尔城0-0阿斯顿维拉,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,西乙,休达 vs 塞尔塔B队,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,休达0-2塞尔塔B队,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,西乙,巴拉多利德 vs 安道尔FC,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,巴拉多利德1-0安道尔FC,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,西甲,巴列卡诺 vs 桑坦德竞技,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,巴列卡诺3-2桑坦德竞技,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,阿甲,阿尔多斯维 vs 班菲尔德,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,阿尔多斯维3-1班菲尔德,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,荷甲,乌德勒支 vs 前进之鹰,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,西协甲,CD科瑞亚 vs 巴拉卡度,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,CD科瑞亚4-1巴拉卡度,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,西协甲,卡塔赫纳 vs 塔拉戈纳,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,卡塔赫纳0-0塔拉戈纳,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,西协甲,尤尼恩斯塔斯 vs 皇家联邦,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,尤尼恩斯塔斯2-4皇家联邦,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,西协甲,庞特贝德拉 vs 亚勒那斯,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,庞特贝德拉4-1亚勒那斯,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,乌拉乙,贝亚维斯塔 vs 拉科蒂沃,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,土甲,佩迪卡斯堡 vs 尤姆尼耶士邦,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,佩迪卡斯堡1-0尤姆尼耶士邦,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,土甲,克斯欧仁古库 vs 沙里耶尔,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,克斯欧仁古库3-0沙里耶尔,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,土超,费内巴切 vs 贝西克塔斯,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,费内巴切1-2贝西克塔斯,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,葡超,艾华卡 vs 布拉加,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,艾华卡1-2布拉加,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,葡超,马里迪莫 vs 本菲卡,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,马里迪莫0-3本菲卡,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,非冠杯,哈博罗内 vs 非洲年轻人,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,非冠杯,阿尔马里克 vs 动力迪纳摩,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,意乙,凯勒雷斯 vs 恩波利,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,凯勒雷斯0-1恩波利,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,比业余,圣吉罗斯联B队 vs 哈巴拉纽威,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,比业余,迪塞尔 vs 霍格斯特拉腾,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,葡乙,华森 vs 帕雷德斯,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,华森0-1帕雷德斯,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,阿甲,拉普拉塔体操 vs 泰格雷,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,拉普拉塔体操2-1泰格雷,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,科威特联,法哈西尔 vs 阿尔塔达孟,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,法哈西尔4-1阿尔塔达孟,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,乌拉乙,切里托 vs FC派桑杜,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,伊拉联,阿尔米纳 vs 纳弗特,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,克亚甲,里耶卡 vs 奥斯杰克,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,里耶卡4-1奥斯杰克,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,巴卡杯,积安维尔 vs 布鲁门奥EC,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,巴卡杯,费古埃伦斯 vs 巴拉FC,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,巴圣杯,EC圣贝拿度 vs 商业足球会,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,挪甲,斯塔贝克 vs 莫斯,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,斯塔贝克2-3莫斯,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,比业余,曼德尔联合 vs 利尔斯贝尔拉尔,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,比业余,海斯特 vs 哈里本克,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,比业余,特汉斯 vs 皇家克诺克,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,比业余,蒂比兹 vs 罗什福尔,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,比业余,蒙斯 vs ROC沙勒罗瓦,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,比乙,亨克B队 vs 哈塞尔特,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,亨克B队3-0哈塞尔特,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,沙特联,吉达联合 vs 利雅得胜利,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,吉达联合2-1利雅得胜利,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,法乙,圣埃蒂安 vs 蒙彼利埃,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,圣埃蒂安3-1蒙彼利埃,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,法罗杯,戈塔维京人 vs 克拉克斯维克,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,荷甲,阿贾克斯 vs 埃因霍温,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,阿贾克斯1-3埃因霍温,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,阿乙,圣德尔模 vs 洛斯安第斯,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,圣德尔模0-0洛斯安第斯,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,阿乙,特里斯顿 vs 图库曼圣马丁,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,特里斯顿2-0图库曼圣马丁,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,阿乙曼特秋,圣马丁布萨科 vs 阿梅尼奥,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,阿乙曼特秋,意大利亚诺 vs 弗朗德里亚,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,阿乙曼特秋,皇家皮拉尔 vs 埃斯卡拉达,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,阿乙曼特秋,维拉多尔米尼 vs 萨兰迪兵工厂,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,非冠杯,非洲人 vs 佐里巴,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,奥地利杯,奥地利克拉根福 vs 维也纳快速,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,奥地利克拉根福2-5维也纳快速,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,巴帕杯,巴拉纳 vs 卡斯卡韦尔,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,德乙,德累斯顿 vs 波鸿,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,德累斯顿1-2波鸿,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,瑞士超,草蜢 vs 苏黎世,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,草蜢2-2苏黎世,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,阿乙,阿卡苏索 vs 全男孩竞技,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,阿卡苏索0-1全男孩竞技,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,意甲,罗马 vs 亚特兰大,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,罗马2-1亚特兰大,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,比甲,圣图尔登 vs 拉路维尔,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,圣图尔登4-0拉路维尔,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,比甲,标准列日 vs 安特卫普,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,标准列日1-0安特卫普,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,法甲,勒阿弗尔 vs 布雷斯特,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,勒阿弗尔1-2布雷斯特,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,法甲,尼斯 vs 勒芒,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,尼斯1-1勒芒,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,巴西乙,戈伊亚斯 vs 福塔雷萨,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,戈伊亚斯0-1福塔雷萨,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,巴西乙,诺瓦里桑蒂诺 vs 奥瓦,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,诺瓦里桑蒂诺3-1奥瓦,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,巴西甲,布拉干蒂诺RB vs 巴伊亚,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,布拉干蒂诺RB2-3巴伊亚,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,意丙,久加连奴 vs 索伦托卡西奥,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,久加连奴0-2索伦托卡西奥,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,意丙,巴里 vs 卡萨拉诺,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,巴里1-0卡萨拉诺,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,意丙,比沙奴 vs AS奥斯提亚马尔,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,比沙奴1-2AS奥斯提亚马尔,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,意丙,波坦察 vs 摩诺波利,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,波坦察1-0摩诺波利,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,智利乙,圣塔克鲁兹 vs 西班牙联合,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,玻利地杯,库佩拉蒂瓦 vs 拉巴斯独立竞技,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,玻利地杯,苏克雷竞技 vs 拉科鲁尼亚法蒂克,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,玻利甲,瓜比拉 vs 皇家帕托斯,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,瓜比拉1-1皇家帕托斯,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,英冠,斯旺西 vs 雷克瑟姆,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,斯旺西0-0雷克瑟姆,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,荷甲,威廉二世 vs SBV精英,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,威廉二世0-3SBV精英,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,西乙,埃登斯 vs 马洛卡,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,埃登斯0-0马洛卡,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,西协甲,萨拉戈萨 vs CF安提哥拉,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,萨拉戈萨1-0CF安提哥拉,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,西甲,比利亚雷亚尔 vs 拉科鲁尼亚,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,比利亚雷亚尔2-3拉科鲁尼亚,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,智利丙,圣地亚哥城 vs 康康民族,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,玻利地杯,塔里贾联合会 vs 圣克鲁斯纽瓦,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,葡超,葡萄牙体育 vs 葡萄牙国民,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,葡萄牙体育2-0葡萄牙国民,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,哥斯乙,摩拉维亚足球 vs 圣塔安娜,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,摩拉维亚足球1-2圣塔安娜,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,巴圣杯,皮马维拉 vs 圣卡埃塔诺,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,智利丙,利纳雷斯 vs 哥查瓜,亚盘盘口缺失-不形成模拟,对应市场真实盘口/水位缺失；不形成模拟,无市场模拟（亚盘线/水位缺失）,赛果未匹配待人工核验,不计,过期待赛已清理；需补充Flashscore/球探历史或人工核验
2026-09-05,阿乙,科隆竞技 vs 玛伦,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,科隆竞技1-2玛伦,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
2026-09-05,哥伦甲秋,茨高 vs 云斯卡尔达斯,亚盘意图框架-待EV筛选,已读取亚盘/欧赔/大小球即时快照；亚盘投注由标签历史+微观组合+水位阈值+同档否决+风控漏斗决定,待标签/微观/水位框架筛选,茨高2-0云斯卡尔达斯,不计,历史比分自动回补；来源=Titan007快照；仍需人工复盘盘口路径
